YEAR,PSTATABB,FIPSST,STGENACL,STGENAOL,STGENAGS,STGENANC,STGENAHY,STGENABM,STGENAWI,STGENASO,STGENAGT,NRETotal,RETotal
2014,MT,30,"15,579,416","428,369","515,454",0,"11,482,751","13,009","1,973,794",0,0,16523239,13469554
2014,NC,37,"49,238,197","458,734","28,737,608","40,967,020","4,834,092","2,546,701",0,"723,525",0,78434539,49071338
2014,ND,38,"27,394,068","25,777","234,655",0,"2,531,360","2,652","6,202,412",0,0,27654500,8736424
2014,NE,31,"24,922,175","42,513","405,708","10,101,838","1,157,781","64,185","2,736,939",0,0,25370396,14060743
2014,NH,33,"1,310,999","287,450","4,388,291","10,168,265","1,381,362","1,540,808","411,581",0,0,5986740,13502016
2014,NJ,34,"2,514,539","465,258","30,104,013","31,507,121","-219,608","998,426","22,855","511,562",0,33083810,32820356
2014,NM,35,"20,355,631","63,157","8,975,656",0,"98,381","14,179","2,274,750","515,054","8,736",29394444,2911100
2014,NV,32,"6,547,864","15,030","22,761,837",0,"2,389,000","24,568","300,134","1,013,682","2,728,788",29324731,6456172
2014,NY,36,"4,592,054","2,135,858","54,113,043","43,038,624","25,595,572","2,407,602","3,968,407","70,410",0,60840955,75080615
2014,OH,39,"89,876,110","1,247,509","23,635,609","16,284,440","478,007","818,467","1,153,418","53,908",0,114759228,18788240
2014,OK,40,"29,905,952","12,494","26,641,474",0,"1,322,675","338,355","11,785,091",0,0,56559920,13446121
2014,OR,41,"3,192,593","9,884","12,697,634",0,"35,261,936","1,142,850","7,555,402","24,042","183,467",15900111,44167697
2014,PA,42,"78,985,628","798,048","53,026,191","78,714,659","2,062,504","2,453,301","3,564,730","62,392",0,132809867,86857586
2014,RI,44,0,"73,534","5,935,766",0,"3,964","206,694","9,917","9,803",0,6009300,230378
2014,SC,45,"28,914,307","245,574","11,406,640","52,418,553","1,684,631","2,437,710",0,"4,785",0,40566521,56545679
2014,SD,46,"2,689,216","6,700","464,817",0,"5,498,214",0,"2,336,293",0,0,3160733,7834507
2014,TN,47,"35,874,582","185,127","6,199,618","27,670,006","8,409,467","1,062,378","51,140","27,481",0,42259327,37220472
2014,TX,48,"148,173,726","278,033","204,531,891","39,287,443","379,588","1,808,239","39,877,998","256,890",0,352983650,81610158
2014,UT,49,"33,376,688","24,318","8,376,420",0,"632,823","72,530","659,951","2,235","521,582",41777426,1889121
2014,VA,51,"20,818,584","1,204,907","20,881,566","30,220,977","-340,166","3,851,803",0,0,0,42905057,33732614
2014,VT,50,0,"5,473","2,465","5,060,582","1,175,321","452,707","311,310","16,875",0,7938,7016795
2014,WA,53,"6,719,928","23,541","11,058,815","9,497,321","79,458,391","1,839,644","7,205,934",729,0,17802284,98002019
2014,WI,55,"37,449,265","317,636","8,024,266","9,447,096","2,471,773","1,643,196","1,618,001","1,194",0,45791167,15181260
2014,WV,54,"76,817,906","162,125","653,302",0,"1,241,974",0,"1,451,383",0,0,77633333,2693357
2014,WY,56,"43,408,651","45,123","557,121",0,"868,710",0,"4,405,757",0,0,44010895,5274467
2016,AK,2,"594,139","831,330","3,040,487",0,"1,659,152","43,017","169,301",0,0,4465956,1871470
2016,AL,1,"34,258,405","45,832","57,803,618","39,901,879","7,462,945","3,335,246",0,"31,261",0,92107855,50731331
2016,AR,5,"23,800,070","42,363","18,171,187","13,421,022","3,608,810","1,369,828",0,"26,142",0,42013620,18425802
2016,AZ,4,"30,403,392","51,595","34,182,808","32,377,477","7,226,393","214,378","541,582","3,737,659",0,64637795,44097489
2016,CA,6,"318,876","174,814","97,006,836","18,907,578","28,682,772","6,122,047","13,442,864","19,301,101","11,457,299",97500526,97913661
2016,CO,8,"29,948,675","6,975","12,679,439",0,"1,608,385","162,305","9,421,204","538,109",0,42635089,11730003
2016,CT,9,"177,370","91,735","17,951,503","16,575,492","229,732","1,433,468","12,742","24,518",0,18220608,18275952
2016,DC,11,0,"1,001","22,702",0,0,"52,771",0,0,0,23703,52771
2016,DE,10,"479,350","62,571","7,787,469",0,0,"67,987","5,321","51,086",0,8329390,124394
2016,FL,12,"39,429,468","2,820,303","158,459,723","29,320,022","174,551","6,098,942",0,"223,983",0,200709494,35817498
2016,GA,13,"37,890,475","211,845","52,862,465","34,480,662","1,901,511","4,573,416",0,"880,923",0,90964785,41836512
2016,HI,15,"1,497,380","6,640,316",0,0,"90,849","556,329","639,127","88,511","260,102",8137696,1634918
2016,IA,19,"25,198,347","277,773","2,960,947","4,702,665","916,789","251,715","20,076,023",151,0,28437067,25947343
2016,ID,16,"29,188",183,"3,321,462",0,"9,033,272","531,573","2,578,415","29,801","71,995",3350833,12245056
2016,IL,17,"59,337,802","69,503","17,480,439","98,607,038","132,834","467,012","10,663,434","48,810",0,76887744,109919128
2016,IN,18,"72,533,080","610,407","19,995,659",0,"426,265","452,212","4,899,474","225,841",0,93139146,6003792
2016,KS,20,"23,096,064","28,324","2,027,207","8,246,042","30,538","58,832","14,110,881","2,102",0,25151595,22448395
2016,KY,21,"66,822,058","1,218,414","8,228,521",0,"3,477,930","464,895",0,"11,732",0,76268993,3954557
2016,LA,22,"12,013,649","4,819,225","66,052,455","17,151,826","1,103,023","2,876,273",0,0,0,82885329,21131122
2016,MA,25,"1,874,932","422,281","21,143,936","5,414,318","212,066","2,061,560","216,123","605,928",0,23441149,8509995
2016,MD,24,"13,826,213","160,609","5,423,046","14,760,177","1,392,187","870,075","527,114","208,657",0,19409868,17758210
2016,ME,23,"69,823","109,781","3,498,482",0,"2,999,688","2,918,417","1,667,103",0,0,3678086,7585208
2016,MI,26,"40,526,873","818,979","29,295,154","31,551,710","812,705","2,634,948","4,695,783","9,235",0,70641006,39704381
2016,MN,27,"23,206,289","30,705","8,929,398","13,860,816","1,208,502","2,182,426","10,491,209","10,107",0,32166392,27753060
2016,MO,29,"60,321,890","73,790","6,035,794","9,430,179","1,447,674","138,639","1,121,883","32,684",0,66431474,12171059
2016,MS,28,"5,342,026","17,785","50,094,739","5,897,272",0,"1,524,201",0,0,0,55454550,7421473
2016,MT,30,"14,269,222","459,923","476,061",0,"10,082,529","20,150","2,140,191",0,0,15205206,12242870
2016,NC,37,"37,435,780","251,193","39,251,102","42,786,087","4,417,186","2,555,910","6,233","3,410,123",0,76938075,53175539
2016,ND,38,"26,580,350","30,102","1,071,114",0,"1,912,005","5,606","8,171,922",0,0,27681566,10089533
2016,NE,31,"21,897,715","17,940","537,862","9,350,591","1,529,430","97,817","3,798,387","3,981",0,22453517,14780206
2016,NH,33,"422,017","38,798","4,744,436","10,761,163","1,145,386","1,738,369","432,324",0,0,5205251,14077242
2016,NJ,34,"1,314,541","146,126","43,807,453","29,885,187","-194,535","1,522,061","20,841","821,673",0,45268120,32055227
2016,NM,35,"18,365,270","51,683","9,957,553",0,"147,972","17,813","3,605,421","762,343","14,218",28374506,4547767
2016,NV,32,"2,166,831","10,985","28,921,612",0,"1,789,219","55,264","343,865","2,565,749","3,353,399",31099428,8107496
2016,NY,36,"1,770,238","639,490","56,470,524","41,570,990","26,417,302","3,114,692","3,940,180","139,611",0,58880252,75182775
2016,OH,39,"68,775,164","1,181,963","28,941,687","16,817,386","500,320","722,100","1,245,337","65,558",0,98898814,19350701
2016,OK,40,"19,158,044","17,261","36,529,086",0,"2,485,995","367,821","20,069,089","5,436",0,55704391,22928341
2016,OR,41,"1,898,202","4,850","15,306,661",0,"34,549,366","1,041,440","7,157,128","40,936","183,700",17209713,42972570
2016,PA,42,"54,672,030","362,715","68,049,155","82,924,011","1,812,683","3,151,159","3,476,246","74,805",0,123083900,91438904
2016,RI,44,0,"26,283","6,290,503",0,"2,128","204,776","26,532","14,663",0,6316786,248099
2016,SC,45,"21,002,913","113,862","16,366,854","55,825,916","1,249,474","2,376,353",0,"4,971",0,37483629,59456714
2016,SD,46,"2,082,681","2,793","918,561",0,"4,132,504",0,"3,152,513",364,0,3004035,7285381
2016,TN,47,"31,167,634","121,581","11,318,515","29,578,086","6,070,115","933,367","37,747","78,617",0,42607730,36697932
2016,TX,48,"121,230,933","196,422","225,976,260","42,079,445","1,342,005","1,682,695","57,530,784","730,810",0,347403615,103365739
2016,UT,49,"25,939,443","31,552","8,691,320",0,"759,542","88,855","822,282","1,053,661","485,094",34662315,3209434
2016,VA,51,"16,499,412","535,361","40,904,843","29,731,895","308,826","4,553,572",0,"20,908",0,57939616,34615201
2016,VT,50,0,"4,017","1,965",0,"1,077,517","477,495","291,182","59,031",0,5982,1905225
2016,WA,53,"4,601,726","21,965","10,982,248","9,625,622","78,343,491","2,067,580","8,041,847",727,0,15605939,98079267
2016,WI,55,"33,362,841","147,111","15,472,759","10,151,394","2,795,258","1,482,525","1,515,261","2,671",0,48982711,15947109
2016,WV,54,"71,512,961","122,669","1,224,567",0,"1,638,247",0,"1,432,154",0,0,72860197,3070401
2016,WY,56,"40,026,874","55,636","788,143",0,"973,488",0,"4,389,338",0,0,40870653,5362826
2018,AK,2,"628,564","806,220","2,947,902",0,"1,664,225","45,474","155,015",0,0,4382686,1864714
2018,AL,1,"31,266,480","65,704","57,474,724","39,462,827","11,143,139","3,446,379",0,"357,252",0,88806908,54409597
2018,AR,5,"29,996,101","35,517","20,623,705","12,720,818","3,049,020","1,365,691",0,"203,413",0,50655323,17338942
2018,AZ,4,"30,744,623","49,946","36,887,016","31,097,259","6,977,716","219,495","530,190","5,135,382",0,67681585,43960042
2018,CA,6,"281,328","68,101","89,590,175","18,213,519","26,182,093","6,086,865","14,023,951","26,972,511","11,676,841",89939604,103155780
2018,CO,8,"26,382,060","11,858","16,387,916",0,"1,562,647","164,427","9,745,150","1,062,380",0,42781834,12534604
2018,CT,9,"329,701","338,957","20,006,458","16,881,492","558,790","1,220,304","12,295","105,555",0,20675116,18778436
2018,DC,11,0,0,"18,328",0,0,"56,561",0,0,0,18328,56561
2018,DE,10,"273,388","200,824","5,400,155",0,0,"59,101","5,207","49,789",0,5874367,114097
2018,FL,12,"30,249,685","2,071,272","171,122,438","29,312,349","232,574","6,581,994",0,"2,394,593",0,203443395,38521510
2018,GA,13,"32,180,555","435,734","51,969,437","34,362,676","3,208,114","4,997,242",0,"1,993,346",0,84585726,44561378
2018,HI,15,"1,311,203","6,748,947",0,0,"96,520","498,868","601,934","184,576","110,089",8060150,1491987
2018,IA,19,"28,552,999","110,543","7,176,726","4,895,399","924,861","211,163","21,308,819","11,456",0,35840268,27351698
2018,ID,16,"20,338",57,"3,278,742",0,"11,024,342","490,541","2,655,052","555,964","83,112",3299137,14809011
2018,IL,17,"59,641,924","53,111","17,240,861","98,101,527","146,528","425,668","11,898,984","53,672",0,76935896,110626379
2018,IN,18,"77,455,229","130,277","26,816,995",0,"222,661","481,050","5,437,153","290,717",0,104402501,6431581
2018,KS,20,"20,473,983","52,016","2,979,247","9,168,289","26,420","63,551","18,907,502","7,727",0,23505246,28173489
2018,KY,21,"59,168,143","69,753","14,615,237",0,"4,417,833","430,554",0,"39,436",0,73853133,4887823
2018,LA,22,"11,786,724","4,377,794","61,447,580","17,152,582","1,179,855","2,676,304",0,"1,518",0,77612098,21010259
2018,MA,25,0,"460,739","18,385,799","4,441,563","659,093","2,015,672","216,813","943,784",0,18846538,8276925
2018,MD,24,"10,066,924","258,034","13,829,754","14,987,931","2,830,886","847,903","569,984","392,495",0,24154712,19629199
2018,ME,23,"70,828","189,092","2,330,732",0,"3,261,054","2,767,943","2,384,295","12,032",0,2590652,8425324
2018,MI,26,"42,330,863","1,213,512","30,986,892","30,478,694","870,744","2,653,346","5,457,252","115,981",0,74531267,39576017
2018,MN,27,"23,455,356","41,644","8,468,311","14,601,329","1,053,504","1,944,159","10,713,650","1,042,021",0,31965311,29354663
2018,MO,29,"59,703,176","97,704","6,912,911","10,655,279","875,299","132,945","2,834,677","91,231",0,66713791,14589431
2018,MS,28,"5,280,043","27,310","49,481,811","6,919,470",0,"1,439,285",0,"325,853",0,54789164,8684608
2018,MT,30,"13,360,027","446,004","476,370",0,"11,404,609","21,331","2,135,735","34,012",0,14282401,13595687
2018,NC,37,"31,664,853","632,055","43,445,749","42,076,949","6,605,429","2,609,614","542,772","6,050,030",0,75742657,57884794
2018,ND,38,"27,540,665","38,025","1,019,591",0,"3,180,154","1,038","10,730,134",0,0,28598281,13911326
2018,NE,31,"23,305,208","12,474","964,790","5,632,140","1,382,073","93,313","5,549,106","27,112",0,24282472,12683744
2018,NH,33,"636,367","177,899","2,991,539","10,061,696","1,354,988","1,433,887","406,659",0,0,3805805,13257230
2018,NJ,34,"1,193,288","362,365","38,863,100","31,982,106","-79,564","1,462,555","22,596","932,762",0,40418753,34320455
2018,NM,35,"13,401,532","20,737","11,491,510",0,"149,546","21,156","6,091,551","1,346,404","13,138",24913779,7621795
2018,NV,32,"2,485,046","10,245","26,688,612",0,"1,881,266","53,066","312,348","4,686,322","3,461,982",29183903,10394984
2018,NY,36,"690,386","1,590,193","50,810,944","42,919,011","29,199,282","3,027,432","3,980,870","295,016",0,53091523,79421611
2018,OH,39,"58,726,963","1,315,746","44,214,502","18,315,007","244,019","706,973","1,750,022","119,055",0,104257211,21135076
2018,OK,40,"14,906,747","17,978","41,612,986",0,"1,899,846","332,717","27,338,228","61,626",0,56537711,29632417
2018,OR,41,"1,281,563","3,956","17,922,777",0,"35,442,773","1,071,936","7,447,442","571,696","176,235",19208296,44710082
2018,PA,42,"44,086,284","624,727","76,391,778","83,476,744","3,602,614","3,035,998","3,566,917","62,475",0,121102789,93744748
2018,RI,44,0,"75,706","7,894,465",0,"4,100","211,031","158,606","28,866",0,7970171,402603
2018,SC,45,"19,483,068","343,903","21,653,796","52,716,469","2,308,985","2,264,358",0,"510,494",0,41480767,57800306
2018,SD,46,"2,339,337","6,396","1,167,719",0,"6,266,270",0,"2,835,002","1,672",0,3513452,9102944
2018,TN,47,"20,966,713","121,672","13,390,688","36,176,382","9,672,881","982,447","41,009","167,594",0,34479073,47040313
2018,TX,48,"111,722,643","129,313","239,212,717","41,185,739","1,126,378","1,590,082","75,683,313","3,205,647",0,351064673,122791159
2018,UT,49,"25,912,474","36,574","8,724,119",0,"927,097","79,460","794,555","2,223,706","445,737",34673167,4470555
2018,VA,51,"8,756,142","946,607","49,724,077","29,251,668","472,884","4,644,510",0,"763,072",0,59426826,35132134
2018,VT,50,0,"3,132","1,797",0,"1,268,189","426,008","373,346","102,831",0,4929,2170374
2018,WA,53,"5,382,866","23,515","10,525,355","9,708,441","80,911,614","1,863,588","7,900,094","1,695",0,15931736,100385432
2018,WI,55,"33,322,380","137,511","16,667,862","10,129,122","2,392,010","1,448,335","1,637,658","35,773",0,50127753,15642898
2018,WV,54,"62,038,836","158,885","1,420,390",0,"1,847,643",0,"1,769,984",0,0,63618111,3617627
2018,WY,56,"39,679,287","40,136","896,122",0,"975,702",0,"4,057,158",824,0,40615545,5033684
2019,AK,2,"683,055","898,595","2,686,990",0,"1,623,366","37,547","142,591",0,0,4268640,1803504
2019,AL,1,"26,655,067","19,920","57,197,370","43,656,862","11,405,216","3,357,457",0,"384,939",0,83872357,58804474
2019,AR,5,"22,731,353","46,234","21,772,400","13,574,947","4,185,420","1,334,615",0,"207,930",0,44549987,19302912
2019,AZ,4,"23,217,974","63,748","45,902,153","31,920,368","6,206,912","230,667","554,374","5,276,873",0,69183875,44189194
2019,CA,6,"240,456","49,583","85,839,066","16,165,384","38,324,154","6,091,066","13,730,984","28,324,249","10,914,107",86129105,113549944
2019,CO,8,"25,319,641","7,962","17,097,116",0,"1,619,119","162,043","10,852,376","1,218,220",0,42424719,13851758
2019,CT,9,"53,052","12,196","21,343,095","16,733,398","430,072","1,327,557","12,215","138,453",0,21408343,18641695
2019,DC,11,0,0,"110,123",0,0,"55,128",0,"8,829",0,110123,63957
2019,DE,10,"119,120","18,718","4,806,239",0,0,"61,389","5,270","53,807",0,4944077,120466
2019,FL,12,"21,248,194","1,525,202","181,445,758","29,108,066","209,882","6,062,832",0,"3,849,893",0,204219154,39230673
2019,GA,13,"25,149,600","246,563","58,619,997","33,591,181","3,357,535","5,375,691",0,"2,160,770",0,84016160,44485177
2019,HI,15,"1,301,946","6,864,169",0,0,"94,542","515,563","529,310","268,138",0,8166115,1407553
2019,IA,19,"22,159,203","140,758","7,781,686","5,235,716","796,268","215,600","26,304,990","15,436",0,30081647,32568010
2019,ID,16,"21,008",231,"4,266,684",0,"10,326,893","500,618","2,550,811","556,839","95,614",4287923,14030775
2019,IL,17,"48,611,425","43,556","21,345,588","98,735,488","123,811","412,148","14,459,597","61,788",0,70000569,113792832
2019,IN,18,"60,390,469","126,088","32,036,275",0,"255,983","486,599","6,216,030","322,601",0,92552832,7281213
2019,KS,20,"17,314,601","78,140","3,024,463","9,247,734","20,473","62,723","21,123,539","11,323",0,20417204,30465792
2019,KY,21,"51,714,430","50,159","15,341,668",0,"4,231,542","374,055",0,"44,999",0,67106257,4650596
2019,LA,22,"7,418,814","3,183,126","68,846,097","13,981,335","1,365,664","2,225,473",0,"1,506",0,79448037,17573978
2019,MA,25,0,"103,610","15,406,573","2,177,204","539,182","1,916,197","210,817","1,161,360",0,15510183,6004760
2019,MD,24,"5,721,573","67,269","14,605,261","15,012,922","2,188,051","718,208","520,269","494,311",0,20394103,18933761
2019,ME,23,"71,054","34,636","1,797,337",0,"3,499,341","2,346,165","2,493,932","7,050",0,1903027,8346488
2019,MI,26,"37,341,490","915,188","34,429,525","32,909,275","953,301","2,381,674","5,813,440","142,961",0,72686203,42200651
2019,MN,27,"17,804,538","50,645","12,607,035","14,104,547","1,056,034","1,444,675","10,964,869","1,248,467",0,30462218,28818592
2019,MO,29,"54,630,633","96,904","7,674,804","9,189,863","2,552,742","120,151","2,857,890","99,782",0,62402341,14820428
2019,MS,28,"4,414,340","13,703","48,780,505","11,032,514",0,"1,395,358",0,"322,340",0,53208548,12750212
2019,MT,30,"14,100,661","464,604","507,213",0,"10,004,523","20,140","2,373,356","29,393",0,15072478,12427412
2019,NC,37,"30,600,350","190,958","41,118,117","41,915,605","6,154,713","2,537,135","523,139","7,426,815",0,71909425,58557407
2019,ND,38,"25,151,437","33,551","1,470,620",0,"3,179,292",185,"11,213,025",0,0,26655608,14392502
2019,NE,31,"20,385,423","16,168","1,276,856","6,951,600","1,340,252","84,518","7,211,092","31,706",0,21678447,15619168
2019,NH,33,"343,015","30,090","3,582,516","10,906,923","1,462,043","1,268,602","433,405",0,0,3955621,14070973
2019,NJ,34,"1,041,529","142,423","40,448,602","26,637,324","-67,361","1,334,585","21,996","1,164,721",0,41632554,29091265
2019,NM,35,"14,691,665","183,601","11,803,192",0,"158,180","22,582","6,892,087","1,365,900","58,102",26678458,8496851
2019,NV,32,"2,735,457","12,345","25,774,966",0,"2,242,057","54,282","329,399","4,810,511","3,909,124",28522768,11345373
2019,NY,36,"421,951","502,504","47,592,540","44,865,018","30,298,896","2,917,938","4,455,881","523,640",0,48516995,83061373
2019,OH,39,"46,181,532","844,482","51,321,272","17,010,561","402,631","685,301","2,042,913","135,426",0,98347286,20276832
2019,OK,40,"7,826,057","17,504","44,187,963",0,"3,799,172","317,234","29,008,131","59,623",0,52031524,33184160
2019,OR,41,"2,569,160","6,623","20,932,334",0,"30,322,003","998,102","6,568,889","676,337","185,456",23508117,38750787
2019,PA,42,"37,928,929","184,365","98,040,851","83,229,652","2,937,494","2,843,458","3,250,499","82,784",0,136154145,92343887
2019,PR,72,"3,532,311","6,848,526","7,359,675",0,0,0,"156,110","272,411",0,17740512,428521
2019,RI,44,0,"11,033","7,141,026",0,"3,640","207,796","206,195","54,548",0,7152059,472179
2019,SC,45,"14,774,001","76,989","23,925,645","56,103,043","2,067,532","2,143,800",0,"858,546",0,38776635,61172921
2019,SD,46,"2,617,071","13,638","1,169,625",0,"7,915,155",0,"2,789,329","1,829",0,3800334,10706313
2019,TN,47,"18,641,185","139,600","16,912,987","35,720,405","9,514,464","918,042","37,976","326,324",0,35693772,46517211
2019,TX,48,"91,816,735","154,387","255,598,747","41,298,007","1,475,491","1,451,043","83,540,699","4,365,125",0,347569869,132130365
2019,UT,49,"25,241,026","39,777","9,369,352",0,"875,111","70,736","818,684","2,175,153","310,314",34650155,4249998
2019,VA,51,"3,418,111","257,963","57,985,151","29,497,516","415,080","4,304,708",0,"949,111",0,61661225,35166415
2019,VT,50,0,"1,029","1,851",0,"1,337,017","426,103","377,478","147,287",0,2880,2287885
2019,WA,53,"7,170,102","19,784","15,728,749","8,866,499","66,026,861","1,608,807","6,677,261","43,728",0,22918635,83223156
2019,WI,55,"25,589,331","142,828","20,327,591","10,030,305","2,641,014","1,347,073","1,877,809","37,892",0,46059750,15934093
2019,WV,54,"58,181,629","128,386","2,243,354",0,"1,706,011",0,"1,631,098",0,0,60553369,3337109
2019,WY,56,"35,375,829","43,730","1,029,254",0,"992,427",0,"4,162,818","180,138",0,36448813,5335383
